Date,Close,High,Low,Open,Volume,Ticker
2026-03-18,843.0499877929688,846.7999877929688,831.5999755859375,845.3499755859375,23507063,HDFCBANK.NS
2026-03-19,798.2000122070312,815.6500244140625,770.0,770.0,171637393,HDFCBANK.NS
2026-03-20,780.4500122070312,793.75,778.2000122070312,785.0,103129469,HDFCBANK.NS
2026-03-23,744.1500244140625,768.7000122070312,741.0499877929688,763.1500244140625,72341738,HDFCBANK.NS
2026-03-24,764.9000244140625,772.75,747.7000122070312,755.0,61269986,HDFCBANK.NS
2026-03-25,782.2999877929688,794.7999877929688,768.2000122070312,768.2000122070312,59230640,HDFCBANK.NS
2026-03-27,756.2000122070312,774.9000244140625,754.5499877929688,773.2000122070312,65485199,HDFCBANK.NS
2026-03-30,731.5499877929688,751.0,726.6500244140625,745.2000122070312,103500135,HDFCBANK.NS
2026-04-01,742.25,755.9000244140625,739.0999755859375,743.0,78862761,HDFCBANK.NS
2026-04-02,750.9000244140625,755.0,726.6500244140625,730.0,49310300,HDFCBANK.NS
2026-04-06,771.0,772.75,745.0,759.0,42976659,HDFCBANK.NS
2026-04-07,772.0,774.0,761.0,766.0,51309793,HDFCBANK.NS
2026-04-08,816.0999755859375,817.7999877929688,796.0,800.0,70269512,HDFCBANK.NS
2026-04-09,797.7000122070312,819.0,793.0999755859375,815.0,48879392,HDFCBANK.NS
2026-04-10,810.2999877929688,812.25,801.0,804.0,38156026,HDFCBANK.NS
2026-04-13,794.7000122070312,798.5,787.3499755859375,791.5,47549328,HDFCBANK.NS
2026-04-15,809.9000244140625,814.7999877929688,804.0,804.9500122070312,39769515,HDFCBANK.NS
2026-04-16,795.4500122070312,820.0499877929688,792.2000122070312,818.0,62861293,HDFCBANK.NS
2026-04-17,799.9000244140625,803.9500122070312,788.2000122070312,790.0999755859375,37282544,HDFCBANK.NS
2026-04-20,795.4500122070312,809.9500122070312,790.0,797.0999755859375,52148044,HDFCBANK.NS
