Date,Close,High,Low,Open,Volume,Ticker
2026-04-28,2411.99560546875,2453.7297789552113,2394.9269906770533,2411.3050180002156,4508363,TCS.NS
2026-04-29,2441.59423828125,2454.6176048964962,2414.8569175928637,2418.211337173827,2835961,TCS.NS
2026-04-30,2440.804931640625,2457.6762701500647,2405.3852856787867,2445.8368019678887,3970446,TCS.NS
2026-05-01,2440.804931640625,2440.804931640625,2440.804931640625,2440.804931640625,0,TCS.NS
2026-05-04,2398.77490234375,2464.8785979918853,2392.559133533261,2460.6360738276094,2632358,TCS.NS
2026-05-05,2394.828369140625,2427.485422911908,2379.9302759850466,2397.4922011892513,3385720,TCS.NS
2026-05-06,2402.81982421875,2437.9436740268407,2374.306536440952,2409.2328690917466,3147628,TCS.NS
2026-05-07,2369.274658203125,2407.0623398832377,2365.9202387848723,2405.582406456141,5829594,TCS.NS
2026-05-08,2362.368408203125,2374.7999458983372,2343.326789953136,2365.920344937355,3792199,TCS.NS
2026-05-11,2360.888427734375,2382.6928771212197,2339.2814955090735,2339.2814955090735,1975188,TCS.NS
2026-05-12,2269.52734375,2343.2279819983573,2252.4587296430527,2343.2279819983573,6347884,TCS.NS
2026-05-13,2242.395263671875,2278.308219875756,2238.6460506699204,2275.1510766173806,3171843,TCS.NS
2026-05-14,2215.953857421875,2234.6996825737074,2176.883514966109,2234.6996825737074,5633313,TCS.NS
2026-05-15,2233.712890625,2274.06564640704,2221.873423006846,2221.873423006846,3410637,TCS.NS
2026-05-18,2252.656005859375,2262.226194073794,2222.070714305826,2233.7129057172556,3773336,TCS.NS
2026-05-19,2295.968994140625,2345.793423403843,2266.3703232911885,2269.2314317901273,10394707,TCS.NS
2026-05-20,2296.2646484375,2310.669430390967,2286.793218866712,2292.8114703818346,2537422,TCS.NS
2026-05-21,2296.0673828125,2304.650948701518,2283.0440165455843,2299.816595750975,3299087,TCS.NS
2026-05-22,2286.300048828125,2308.696328282268,2277.223171267918,2299.9154856057353,2617262,TCS.NS
2026-05-25,2308.199951171875,2326.10009765625,2293.0,2325.0,3298364,TCS.NS
2026-05-26,2276.199951171875,2327.89990234375,2272.39990234375,2308.199951171875,3587597,TCS.NS
2026-05-27,2284.199951171875,2295.60009765625,2260.89990234375,2275.0,2653950,TCS.NS
2026-05-28,2284.199951171875,2284.199951171875,2284.199951171875,2284.199951171875,0,TCS.NS
2026-05-29,2258.89990234375,2334.0,2235.0,2291.0,16331582,TCS.NS
2026-06-01,2297.39990234375,2335.0,2280.0,2284.0,7505095,TCS.NS
2026-06-02,2446.89990234375,2457.39990234375,2316.199951171875,2320.0,11306127,TCS.NS
2026-06-03,2241.699951171875,2393.0,2224.800048828125,2393.0,15660062,TCS.NS
2026-06-04,2241.0,2253.10009765625,2216.60009765625,2241.699951171875,4867263,TCS.NS
2026-06-05,2198.89990234375,2271.800048828125,2192.0,2262.89990234375,5019717,TCS.NS
2026-06-08,2151.39990234375,2177.0,2143.300048828125,2170.0,6536734,TCS.NS
2026-06-09,2151.0,2174.0,2132.800048828125,2174.0,4148655,TCS.NS
2026-06-10,2153.89990234375,2180.800048828125,2144.800048828125,2151.300048828125,2848650,TCS.NS
2026-06-11,2135.60009765625,2154.60009765625,2110.0,2127.0,3079815,TCS.NS
