Date,Close,High,Low,Open,Volume,Ticker
2026-03-23,1230.1796875,1234.3885372371806,1201.4023868626336,1211.9735596886824,12420293,INFY.NS
2026-03-24,1251.224365234375,1269.5282325903943,1224.5025589595862,1242.1213008151199,13613495,INFY.NS
2026-03-25,1252.00732421875,1263.263742406015,1230.4733068170258,1243.100095463166,10824030,INFY.NS
2026-03-27,1242.806396484375,1267.3748481809973,1236.444073189259,1257.9780904958054,13092541,INFY.NS
2026-03-30,1224.1109619140625,1238.6953882487069,1216.6719617488286,1223.5236944376795,14108486,INFY.NS
2026-04-01,1248.6793212890625,1275.4011271577126,1242.610691424955,1262.6764804554484,8137156,INFY.NS
2026-04-02,1273.247802734375,1277.7503462365091,1233.116223742555,1233.3119397486187,12873492,INFY.NS
2026-04-06,1278.5333251953125,1292.041075138383,1271.4858762157266,1273.8350657038357,10208682,INFY.NS
2026-04-07,1311.0301513671875,1316.609371698259,1266.1023367797188,1274.4222980187042,15355792,INFY.NS
2026-04-08,1317.68603515625,1347.7358488962445,1302.8080347694565,1320.4267760360608,16030133,INFY.NS
2026-04-09,1303.395263671875,1309.170319257509,1286.1680743957882,1301.7313192842819,14894607,INFY.NS
2026-04-10,1265.12353515625,1290.9643801968148,1256.1184483091881,1290.0834192154255,19233369,INFY.NS
2026-04-13,1249.756103515625,1261.6976471062894,1238.8911174058185,1245.0577246851824,10366082,INFY.NS
2026-04-15,1277.6524658203125,1294.4881045276459,1272.9540869097948,1278.631284802942,12098912,INFY.NS
2026-04-16,1291.2579345703125,1302.808046184627,1281.2740288923192,1294.0965334739733,18527029,INFY.NS
2026-04-17,1290.7685546875,1300.165312581974,1278.4354593069281,1285.1893342368037,12064048,INFY.NS
2026-04-20,1284.7977294921875,1296.8372503675125,1280.3930442184933,1292.0410136169874,7172300,INFY.NS
2026-04-21,1285.385009765625,1296.9351212811175,1271.7795218169556,1282.2528368892558,10057440,INFY.NS
2026-04-22,1241.729736328125,1270.2133447995752,1229.2987830540255,1267.5705813427946,20088378,INFY.NS
2026-04-23,1214.32275390625,1238.891085420282,1200.0320212693207,1227.438951608261,14792854,INFY.NS
2026-04-24,1130.144287109375,1197.9764852174349,1127.7950978335834,1174.5826894228176,42078914,INFY.NS
2026-04-27,1145.5118408203125,1154.9084786451926,1130.04645394258,1130.1443119385692,19579883,INFY.NS
2026-04-28,1127.697265625,1144.6308809119316,1125.4460537763027,1138.0727223885278,12720276,INFY.NS
2026-04-29,1142.7711181640625,1153.2444330805374,1132.2978032475876,1133.961747660014,8303109,INFY.NS
2026-04-30,1156.768310546875,1164.5988623339997,1135.0384576467616,1142.7711514334947,12205669,INFY.NS
2026-05-01,1156.768310546875,1156.768310546875,1156.768310546875,1156.768310546875,0,INFY.NS
2026-05-04,1143.652099609375,1169.6886601132755,1140.5198072387318,1169.6886601132755,7735811,INFY.NS
2026-05-05,1153.1466064453125,1160.0961972461241,1135.5278649580357,1144.728787187228,8164108,INFY.NS
2026-05-06,1142.4774169921875,1166.2627649868193,1139.443102180398,1161.8580797644604,9856963,INFY.NS
2026-05-07,1138.07275390625,1150.5038263553197,1134.6468875555572,1148.1546369607545,12013987,INFY.NS
2026-05-08,1154.2232666015625,1158.4322359116547,1134.2554554613432,1136.4088093734103,7582770,INFY.NS
2026-05-11,1152.0699462890625,1161.8581361470833,1147.2737093616843,1151.0911273032605,7336288,INFY.NS
2026-05-12,1116.1473388671875,1137.3876630949442,1099.2137225952,1137.3876630949442,16891948,INFY.NS
2026-05-13,1099.3115234375,1118.398492694932,1097.2560275682617,1112.5255790772605,6664111,INFY.NS
2026-05-14,1071.8067626953125,1098.137016652994,1065.933848927119,1096.0815207310736,16914842,INFY.NS
2026-05-15,1095.2984619140625,1109.1976439317652,1078.266987402901,1078.658538900176,17482450,INFY.NS
2026-05-18,1118.3006591796875,1121.8243835304838,1094.319594715878,1095.2984136735845,12096377,INFY.NS
2026-05-19,1171.5484619140625,1173.0166903851343,1137.3876555901809,1137.3876555901809,32175705,INFY.NS
2026-05-20,1168.4161376953125,1181.3366195800531,1159.802602590221,1161.8580984968487,15121010,INFY.NS
2026-05-21,1156.180908203125,1176.3446743746752,1152.0699163634372,1170.7653346096859,10021033,INFY.NS
2026-05-22,1149.622802734375,1166.5564175672662,1147.6651649263981,1157.4533539662823,8803066,INFY.NS
2026-05-25,1143.75,1159.900513478819,1141.4008105061328,1157.9428754813864,5856136,INFY.NS
2026-05-26,1142.966796875,1155.6914427435413,1138.2685377836078,1141.5965459846338,8005767,INFY.NS
2026-05-27,1135.3321533203125,1142.5754376343073,1130.5359164445094,1136.4088302961693,6371871,INFY.NS
2026-05-28,1135.3321533203125,1135.3321533203125,1135.3321533203125,1135.3321533203125,0,INFY.NS
2026-05-29,1136.3109130859375,1184.370898370815,1129.1654871448488,1156.96396849116,69085430,INFY.NS
2026-06-01,1177.02978515625,1191.222659904496,1148.8397516554953,1150.1122640819906,19439331,INFY.NS
2026-06-02,1243.8831787109375,1251.811588367994,1206.3943648530496,1206.3943648530496,36032600,INFY.NS
2026-06-03,1196.7039794921875,1223.425783618914,1190.2437985614154,1215.7909483013548,18534303,INFY.NS
2026-06-04,1175.855224609375,1189.4607121046952,1170.8631524946943,1182.4132636253246,12755957,INFY.NS
2026-06-05,1172.1357421875,1197.8787294549086,1169.0035692089534,1194.159169493737,8692290,INFY.NS
2026-06-08,1162.4453125,1175.26781631171,1151.5804465064052,1152.559265415463,8631711,INFY.NS
2026-06-09,1155.300048828125,1168.3182691086097,1142.5754025403635,1168.3182691086097,10984054,INFY.NS
2026-06-10,1145.300048828125,1171.4000244140625,1143.300048828125,1160.0999755859375,8887626,INFY.NS
2026-06-11,1114.5999755859375,1133.699951171875,1109.0,1129.699951171875,9372176,INFY.NS
