Date,Close,High,Low,Open,Volume,Ticker
2026-01-08,1463.831787109375,1496.9785780764303,1462.040144211037,1493.0965028672745,16518684,RELIANCE.NS
2026-01-09,1468.51025390625,1473.0890589574892,1458.2576091430024,1458.2576091430024,8335311,RELIANCE.NS
2026-01-12,1476.373779296875,1478.4642116159973,1444.322022844729,1468.5102348906719,8883745,RELIANCE.NS
2026-01-13,1446.11376953125,1478.9618923221497,1438.050951275772,1478.165525590484,13499760,RELIANCE.NS
2026-01-14,1452.086181640625,1460.2483939989072,1433.5716876182923,1437.3542473990606,8321764,RELIANCE.NS
2026-01-15,1452.086181640625,1452.086181640625,1452.086181640625,1452.086181640625,0,RELIANCE.NS
2026-01-16,1451.1903076171875,1473.1885721290346,1448.4031454989463,1452.0861898343726,17167161,RELIANCE.NS
2026-01-19,1407.0941162109375,1443.9238298491432,1396.8415931572963,1443.9238298491432,20392765,RELIANCE.NS
2026-01-20,1387.5843505859375,1409.4830993039366,1383.6027599099377,1404.207443054835,13189498,RELIANCE.NS
2026-01-21,1398.1356201171875,1406.3974698374059,1366.681076311502,1383.105138772638,17352720,RELIANCE.NS
2026-01-22,1396.0452880859375,1412.9670491536458,1388.5798052619484,1403.610286379211,15721693,RELIANCE.NS
2026-01-23,1379.720703125,1400.5245389866304,1374.6441992470054,1395.348519642108,9837802,RELIANCE.NS
2026-01-27,1374.146484375,1385.195374217857,1361.7040134914885,1373.6487855396595,26302396,RELIANCE.NS
2026-01-28,1390.2718505859375,1403.4111724845945,1378.526231208921,1378.6257466723232,11121657,RELIANCE.NS
2026-01-29,1384.59814453125,1396.4434009824272,1377.6303609139109,1396.4434009824272,20846683,RELIANCE.NS
2026-01-30,1388.9779052734375,1391.5659148620384,1372.1556606847782,1376.236766748553,11239835,RELIANCE.NS
2026-02-02,1384.0009765625,1386.4894707948447,1329.35361891851,1333.8329085367304,15711165,RELIANCE.NS
2026-02-03,1430.4859619140625,1482.6448239290096,1423.6176937150067,1467.1166446366906,25456171,RELIANCE.NS
2026-02-04,1450.095458984375,1457.2622740237098,1433.6713964697635,1437.3543194605445,8333387,RELIANCE.NS
2026-02-05,1436.757080078125,1454.7737543419996,1432.8750047042822,1450.2944646433757,11763658,RELIANCE.NS
2026-02-06,1444.123046875,1446.113842295832,1426.9026178813986,1434.865799564727,8277304,RELIANCE.NS
2026-02-09,1454.873291015625,1459.153549837875,1446.3128948796364,1451.2898835062008,5775864,RELIANCE.NS
2026-02-10,1451.7874755859375,1464.2299462371711,1445.5164217743147,1464.2299462371711,10259630,RELIANCE.NS
2026-02-11,1461.9405517578125,1463.234617369774,1446.91007080626,1452.882456999606,7106877,RELIANCE.NS
2026-02-12,1442.231689453125,1466.2207486838624,1438.8473131178025,1463.2345557130195,11135399,RELIANCE.NS
2026-02-13,1413.0665283203125,1444.0233720001163,1409.7817888672503,1438.8473526451965,10755693,RELIANCE.NS
2026-02-16,1430.4859619140625,1432.9744560797708,1402.8139796964888,1413.564201587246,5896514,RELIANCE.NS
2026-02-17,1416.450927734375,1425.2104761017015,1412.0711535507119,1424.5136248062843,10731630,RELIANCE.NS
2026-02-18,1434.666748046875,1435.4629932986807,1412.6683617554224,1420.4325123887006,5521096,RELIANCE.NS
2026-02-19,1403.0130615234375,1436.3588845536149,1393.5567833507007,1436.3588845536149,11884664,RELIANCE.NS
2026-02-20,1412.8675537109375,1420.8307355027325,1399.6287153786739,1403.013091941889,8177670,RELIANCE.NS
2026-02-23,1421.4278564453125,1428.2961245911818,1411.772547760535,1418.4416634695872,7758856,RELIANCE.NS
2026-02-24,1422.2242431640625,1426.7035326906043,1408.4877066792656,1418.7403513100855,12529409,RELIANCE.NS
2026-02-25,1392.063720703125,1433.8704252219175,1387.0867320699354,1428.395737725409,10728792,RELIANCE.NS
2026-02-26,1400.3255615234375,1406.397463315574,1385.4941111892442,1392.0637118415314,16683858,RELIANCE.NS
2026-02-27,1387.48486328125,1403.9089251530934,1381.711508080472,1391.5659695052796,12031440,RELIANCE.NS
2026-03-02,1351.75,1372.2551671563263,1335.3259388807069,1369.1694587628867,23728722,RELIANCE.NS
2026-03-04,1338.8099365234375,1346.5740873609554,1300.9848230751916,1323.8789706886037,32495007,RELIANCE.NS
2026-03-05,1383.005615234375,1392.5614090361375,1346.8726294272453,1346.8726294272453,25957532,RELIANCE.NS
2026-03-06,1398.334716796875,1417.7449716586152,1383.9014503612218,1390.0728674061675,19311971,RELIANCE.NS
2026-03-09,1417.4462890625,1422.8214608086796,1363.6948146177142,1368.6718029922313,24870822,RELIANCE.NS
2026-03-10,1402.3162841796875,1424.9117626543534,1394.1539503917586,1424.015880450879,18071259,RELIANCE.NS
2026-03-11,1383.8017578125,1427.4002232775151,1377.2321576556008,1418.34212900751,21848087,RELIANCE.NS
2026-03-12,1385.7926025390625,1404.4066120742223,1374.7437125844203,1383.6027762448114,20939959,RELIANCE.NS
2026-03-13,1374.3455810546875,1394.3531723993444,1372.0562392077015,1378.8248707870416,17265090,RELIANCE.NS
2026-03-16,1388.6793212890625,1390.8692691567512,1357.224777946389,1373.6488401657623,22837802,RELIANCE.NS
2026-03-17,1391.167724609375,1399.429573667814,1381.8109624429321,1392.5613056143347,19007744,RELIANCE.NS
2026-03-18,1401.6195068359375,1406.3974645008152,1390.7696473738063,1390.7696473738063,9559327,RELIANCE.NS
2026-03-19,1378.4267578125,1409.1844489610974,1369.7667250791762,1381.6119817895922,16498373,RELIANCE.NS
2026-03-20,1407.8905029296875,1423.4186824363833,1389.6746767818195,1391.5659566755692,22994918,RELIANCE.NS
2026-03-23,1401.3209228515625,1409.0849519631759,1384.598192981382,1393.5567722314413,18979554,RELIANCE.NS
2026-03-24,1405.302490234375,1415.8536813182018,1400.1263494042955,1413.4647025895886,18620893,RELIANCE.NS
2026-03-25,1406.596435546875,1423.9163794589117,1401.9181150601291,1413.464703831985,19041331,RELIANCE.NS
2026-03-27,1341.8956298828125,1398.235116023098,1338.809921280448,1394.552193095842,23266517,RELIANCE.NS
2026-03-30,1337.7149658203125,1358.7178325566667,1327.960019957529,1328.855902170806,24393861,RELIANCE.NS
2026-04-01,1362.8984375,1378.028554948465,1356.6275051009459,1377.8294025098971,14404619,RELIANCE.NS
2026-04-02,1344.2845458984375,1351.9490593116357,1321.8880984473344,1350.7546307176451,21280051,RELIANCE.NS
2026-04-06,1298.6953125,1352.7454554606609,1284.0630151171836,1352.7454554606609,29274881,RELIANCE.NS
2026-04-07,1298.5958251953125,1302.2788696189978,1285.058440671965,1289.040031502862,28388922,RELIANCE.NS
2026-04-08,1341.5970458984375,1344.3840865060406,1320.0963587364665,1342.7914745147666,21817543,RELIANCE.NS
2026-04-09,1323.87890625,1343.7868597274437,1320.195983460075,1339.8052690319548,20725390,RELIANCE.NS
2026-04-10,1343.9859619140625,1346.0763943468285,1325.3720730291864,1330.8467605257397,19364461,RELIANCE.NS
2026-04-13,1309.0474853515625,1321.4899565481755,1303.970981405046,1315.1193869938081,28753269,RELIANCE.NS
2026-04-15,1337.9140625,1340.8007402141902,1328.059600686701,1330.8467629297493,15313779,RELIANCE.NS
2026-04-16,1337.1177978515625,1347.5694738488123,1323.8789596516422,1345.7777093601655,30211012,RELIANCE.NS
2026-04-17,1358.7178955078125,1362.1022720767137,1333.832952366644,1333.832952366644,13869105,RELIANCE.NS
2026-04-20,1357.0257568359375,1366.6810660920328,1346.5740808024586,1356.9261198573818,13614733,RELIANCE.NS
2026-04-21,1347.07177734375,1363.4958396538184,1343.8864317482064,1352.7454957201878,27293629,RELIANCE.NS
2026-04-22,1355.8311767578125,1359.7132520720183,1342.8910067161314,1344.085556855853,9525953,RELIANCE.NS
2026-04-23,1337.21728515625,1349.261572940554,1334.529638479888,1339.8052948565,16385079,RELIANCE.NS
2026-04-24,1321.6890869140625,1339.7057606040942,1318.9019248091768,1333.8328899956957,11744802,RELIANCE.NS
2026-04-27,1359.51416015625,1365.2873936261717,1304.9663202853897,1306.9571155871217,24673098,RELIANCE.NS
2026-04-28,1382.5078125,1388.7787447541255,1350.75460334444,1351.7500009887617,41027699,RELIANCE.NS
2026-04-29,1418.83984375,1427.2012083655534,1384.896807968084,1385.5935377241706,30542143,RELIANCE.NS
2026-04-30,1424.215087890625,1430.386505071105,1386.6885214286783,1402.5153692729207,30957881,RELIANCE.NS
2026-05-01,1424.215087890625,1424.215087890625,1424.215087890625,1424.215087890625,0,RELIANCE.NS
2026-05-04,1456.3663330078125,1460.6465916696056,1426.8030702776819,1426.8030702776819,24035700,RELIANCE.NS
2026-05-05,1456.864013671875,1466.6189594959255,1443.3266295857375,1453.280606341501,23543341,RELIANCE.NS
2026-05-06,1431.2823486328125,1466.519450812893,1420.9301884572374,1456.2668061036345,14221786,RELIANCE.NS
2026-05-07,1429.590087890625,1442.828925531327,1423.717338832762,1432.1782190445704,19816903,RELIANCE.NS
2026-05-08,1428.5947265625,1436.1598462687914,1410.9762359236815,1419.4371163507371,8663105,RELIANCE.NS
2026-05-11,1381.81103515625,1421.427912122738,1375.6396180347506,1413.4647305422184,15261787,RELIANCE.NS
2026-05-12,1357.722412109375,1387.0866431630602,1354.0394893602804,1385.593546668805,24357500,RELIANCE.NS
2026-05-13,1352.54638671875,1366.0837705701026,1346.1758174038478,1355.1343963286624,13797989,RELIANCE.NS
2026-05-14,1355.5325927734375,1371.6579863902991,1352.148216400817,1358.9168476375535,17303059,RELIANCE.NS
2026-05-15,1330.24951171875,1358.5188307246153,1323.082575367519,1350.5556491178086,19976192,RELIANCE.NS
2026-05-18,1329.7518310546875,1335.8237328112184,1312.6309174607939,1327.860551095503,13022473,RELIANCE.NS
2026-05-19,1316.6124267578125,1337.8144453658963,1312.3322897558653,1332.5387892026445,21665501,RELIANCE.NS
2026-05-20,1353.442138671875,1356.6274840630256,1306.558933569541,1312.6308349443716,13248515,RELIANCE.NS
2026-05-21,1343.388671875,1364.590690861155,1339.0088978228712,1360.9076465750106,17150630,RELIANCE.NS
2026-05-22,1348.26611328125,1361.106767233248,1342.8909416840763,1343.7868238683554,7105813,RELIANCE.NS
2026-05-25,1360.7086181640625,1364.7897243191815,1350.7546414401118,1360.5095872329855,6750071,RELIANCE.NS
2026-05-26,1350.0579833984375,1362.2017870434288,1346.1759079681497,1353.8404218493883,13769747,RELIANCE.NS
2026-05-27,1344.2845458984375,1354.736221375619,1342.393266034199,1346.7730400596713,13215138,RELIANCE.NS
2026-05-28,1344.2845458984375,1344.2845458984375,1344.2845458984375,1344.2845458984375,0,RELIANCE.NS
2026-05-29,1315.119384765625,1362.6994431442622,1310.9387630540493,1357.7224546740495,42634247,RELIANCE.NS
2026-06-01,1313.9249267578125,1329.353590670499,1312.4318302501333,1326.3673976551404,10700603,RELIANCE.NS
2026-06-02,1308.5498046875,1321.689127358814,1294.3156903458798,1301.6815361898255,23302785,RELIANCE.NS
2026-06-03,1307.15625,1317.906594083847,1295.0124463014238,1308.9480145168118,20012293,RELIANCE.NS
2026-06-04,1297.699951171875,1305.1654340270677,1287.1487597049047,1295.0124259474096,23474327,RELIANCE.NS
2026-06-05,1291.0,1306.0,1288.0,1304.5,17785223,RELIANCE.NS
2026-06-08,1263.300048828125,1282.5999755859375,1259.199951171875,1277.0,16494759,RELIANCE.NS
2026-06-09,1269.199951171875,1274.199951171875,1257.5,1269.0,23620214,RELIANCE.NS
2026-06-10,1258.800048828125,1300.5,1254.4000244140625,1275.0,21012796,RELIANCE.NS
2026-06-11,1263.0,1276.0,1253.199951171875,1258.0,13117486,RELIANCE.NS
